"id_estado_municipio","estado","descripcion_estado","municipio","descripcion_municipio"
48421163,21,"PUEBLA",163,"TEPATLAXCO DE HIDALGO"
48421164,21,"PUEBLA",164,"TEPEACA"
48421165,21,"PUEBLA",165,"TEPEMAXALCO"
48421166,21,"PUEBLA",166,"TEPEOJUMA"
48421167,21,"PUEBLA",167,"TEPETZINTLA"
48421168,21,"PUEBLA",168,"TEPEXCO"
48421169,21,"PUEBLA",169,"TEPEXI DE RODRÍGUEZ"
48421170,21,"PUEBLA",170,"TEPEYAHUALCO"
48421171,21,"PUEBLA",171,"TEPEYAHUALCO DE CUAUHTÉMOC"
48421172,21,"PUEBLA",172,"TETELA DE OCAMPO"
48421173,21,"PUEBLA",173,"TETELES DE AVILA CASTILLO"
48421174,21,"PUEBLA",174,"TEZIUTLAN"
48421175,21,"PUEBLA",175,"TIANGUISMANALCO"
48421176,21,"PUEBLA",176,"TILAPA"
48421177,21,"PUEBLA",177,"TLACOTEPEC DE BENITO JUÁREZ"
48421178,21,"PUEBLA",178,"TLACUILOTEPEC"
48421179,21,"PUEBLA",179,"TLACHICHUCA"
48421180,21,"PUEBLA",180,"TLAHUAPAN"
48421181,21,"PUEBLA",181,"TLALTENANGO"
48421182,21,"PUEBLA",182,"TLANEPANTLA"
48421183,21,"PUEBLA",183,"TLAOLA"
48421184,21,"PUEBLA",184,"TLAPACOYA"
48421185,21,"PUEBLA",185,"TLAPANALÁ"
48421186,21,"PUEBLA",186,"TLATLAUQUITEPEC"
48421187,21,"PUEBLA",187,"TLAXCO"
48421188,21,"PUEBLA",188,"TOCHIMILCO"
48421189,21,"PUEBLA",189,"TOCHTEPEC"
48421190,21,"PUEBLA",190,"TOTOLTEPEC DE GUERRERO"
48421191,21,"PUEBLA",191,"TULCINGO"
48421192,21,"PUEBLA",192,"TUZAMAPAN DE GALEANA"
48421193,21,"PUEBLA",193,"TZICATLACOYAN"
48421194,21,"PUEBLA",194,"VENUSTIANO CARRANZA"
48421195,21,"PUEBLA",195,"VICENTE GUERRERO"
48421196,21,"PUEBLA",196,"XAYACATLAN DE BRAVO"
48421197,21,"PUEBLA",197,"XICOTEPEC"
48421198,21,"PUEBLA",198,"XICOTLÁN"
48421199,21,"PUEBLA",199,"XIUTETELCO"
48421200,21,"PUEBLA",200,"XOCHIAPULCO"
48421201,21,"PUEBLA",201,"XOCHILTEPEC"
48421202,21,"PUEBLA",202,"XOCHITLÁN DE VICENTE SUÁREZ"
48421203,21,"PUEBLA",203,"XOCHITLÁN TODOS SANTOS"
48421204,21,"PUEBLA",204,"YAONÁHUAC"
48421205,21,"PUEBLA",205,"YEHUALTEPEC"
48421206,21,"PUEBLA",206,"ZACAPALA"
48421207,21,"PUEBLA",207,"ZACAPOAXTLA"
48421208,21,"PUEBLA",208,"ZACATLÁN"
48421209,21,"PUEBLA",209,"ZAPOTITLÁN"
48421210,21,"PUEBLA",210,"ZAPOTITLÁN DE MÉNDEZ"
48421211,21,"PUEBLA",211,"ZARAGOZA"
48421212,21,"PUEBLA",212,"ZAUTLA"
48421213,21,"PUEBLA",213,"ZIHUATEUTLA"
48421214,21,"PUEBLA",214,"ZINACATEPEC"
48421215,21,"PUEBLA",215,"ZONGOZOTLA"
48421216,21,"PUEBLA",216,"ZOQUIAPAN"
48421217,21,"PUEBLA",217,"ZOQUITLÁN"
48422001,22,"QUERÉTARO",1,"AMEALCO DE BONFIL"
48422002,22,"QUERÉTARO",2,"PINAL DE AMOLES"
48422003,22,"QUERÉTARO",3,"ARROYO SECO"
48422004,22,"QUERÉTARO",4,"CADEREYTA DE MONTES"
48422005,22,"QUERÉTARO",5,"COLÓN"
48422006,22,"QUERÉTARO",6,"CORREGIDORA"
48422007,22,"QUERÉTARO",7,"EZEQUIEL MONTES"
48422008,22,"QUERÉTARO",8,"HUIMILPAN"
48422009,22,"QUERÉTARO",9,"JALPAN DE SERRA"
48422010,22,"QUERÉTARO",10,"LANDA DE MATAMOROS"
48422011,22,"QUERÉTARO",11,"EL MARQUÉS"
48422012,22,"QUERÉTARO",12,"PEDRO ESCOBEDO"
48422013,22,"QUERÉTARO",13,"PEÑAMILLER"
48422014,22,"QUERÉTARO",14,"QUERÉTARO"
48422015,22,"QUERÉTARO",15,"SAN JOAQUÍN"
48422016,22,"QUERÉTARO",16,"SAN JUAN DEL RÍO"
48422017,22,"QUERÉTARO",17,"TEQUISQUIAPAN"
48422018,22,"QUERÉTARO",18,"TOLIMÁN"
48423001,23,"QUINTANA ROO",1,"COZUMEL"
48423002,23,"QUINTANA ROO",2,"FELIPE CARRILLO PUERTO"
48423003,23,"QUINTANA ROO",3,"ISLA MUJERES"
48423004,23,"QUINTANA ROO",4,"OTHÓN P. BLANCO"
48423005,23,"QUINTANA ROO",5,"BENITO JUÁREZ"
48423006,23,"QUINTANA ROO",6,"JOSÉ MARÍA MORELOS"
48423007,23,"QUINTANA ROO",7,"LÁZARO CÁRDENAS"
48423008,23,"QUINTANA ROO",8,"PLAYA DEL CARMEN (ANTES SOLIDARIDAD)"
48423009,23,"QUINTANA ROO",9,"TULUM"
48423010,23,"QUINTANA ROO",10,"BACALAR"
48423011,23,"QUINTANA ROO",11,"PUERTO MORELOS"
48424001,24,"SAN LUIS POTOSÍ",1,"AHUALULCO DEL SONIDO 13"
48424002,24,"SAN LUIS POTOSÍ",2,"ALAQUINES"
48424003,24,"SAN LUIS POTOSÍ",3,"AQUISMÓN"
48424004,24,"SAN LUIS POTOSÍ",4,"ARMADILLO DE LOS INFANTE"
48424005,24,"SAN LUIS POTOSÍ",5,"CÁRDENAS"
48424006,24,"SAN LUIS POTOSÍ",6,"CATORCE"
48424007,24,"SAN LUIS POTOSÍ",7,"CEDRAL"
48424008,24,"SAN LUIS POTOSÍ",8,"CERRITOS"
48424009,24,"SAN LUIS POTOSÍ",9,"CERRO DE SAN PEDRO"
48424010,24,"SAN LUIS POTOSÍ",10,"CIUDAD DEL MAÍZ"
48424011,24,"SAN LUIS POTOSÍ",11,"CIUDAD FERNÁNDEZ"
48424012,24,"SAN LUIS POTOSÍ",12,"TANCANHUITZ"
48424013,24,"SAN LUIS POTOSÍ",13,"CIUDAD VALLES"
48424014,24,"SAN LUIS POTOSÍ",14,"COXCATLÁN"
48424015,24,"SAN LUIS POTOSÍ",15,"CHARCAS"
48424016,24,"SAN LUIS POTOSÍ",16,"EBANO"
48424017,24,"SAN LUIS POTOSÍ",17,"GUADALCÁZAR"
48424018,24,"SAN LUIS POTOSÍ",18,"HUEHUETLÁN"
48424019,24,"SAN LUIS POTOSÍ",19,"LAGUNILLAS"
48424020,24,"SAN LUIS POTOSÍ",20,"MATEHUALA"
48424021,24,"SAN LUIS POTOSÍ",21,"MEXQUITIC DE CARMONA"
48424022,24,"SAN LUIS POTOSÍ",22,"MOCTEZUMA"
48424023,24,"SAN LUIS POTOSÍ",23,"RAYÓN"
48424024,24,"SAN LUIS POTOSÍ",24,"RIOVERDE"
48424025,24,"SAN LUIS POTOSÍ",25,"SALINAS"
48424026,24,"SAN LUIS POTOSÍ",26,"SAN ANTONIO"
48424027,24,"SAN LUIS POTOSÍ",27,"SAN CIRO DE ACOSTA"
48424028,24,"SAN LUIS POTOSÍ",28,"SAN LUIS POTOSÍ"
48424029,24,"SAN LUIS POTOSÍ",29,"SAN MARTÍN CHALCHICUAUTLA"
48424030,24,"SAN LUIS POTOSÍ",30,"SAN NICOLÁS TOLENTINO"
48424031,24,"SAN LUIS POTOSÍ",31,"SANTA CATARINA"
48424032,24,"SAN LUIS POTOSÍ",32,"SANTA MARÍA DEL RÍO"
48424033,24,"SAN LUIS POTOSÍ",33,"SANTO DOMINGO"
48424034,24,"SAN LUIS POTOSÍ",34,"SAN VICENTE TANCUAYALAB"
48424035,24,"SAN LUIS POTOSÍ",35,"SOLEDAD DE GRACIANO SÁNCHEZ"
48424036,24,"SAN LUIS POTOSÍ",36,"TAMASOPO"
48424037,24,"SAN LUIS POTOSÍ",37,"TAMAZUNCHALE"
48424038,24,"SAN LUIS POTOSÍ",38,"TAMPACÁN"
48424039,24,"SAN LUIS POTOSÍ",39,"TAMPAMOLÓN CORONA"
48424040,24,"SAN LUIS POTOSÍ",40,"TAMUÍN"
48424041,24,"SAN LUIS POTOSÍ",41,"TANLAJÁS"
48424042,24,"SAN LUIS POTOSÍ",42,"TANQUIÁN DE ESCOBEDO"
48424043,24,"SAN LUIS POTOSÍ",43,"TIERRA NUEVA"
48424044,24,"SAN LUIS POTOSÍ",44,"VANEGAS"
48424045,24,"SAN LUIS POTOSÍ",45,"VENADO"
48424046,24,"SAN LUIS POTOSÍ",46,"VILLA DE ARRIAGA"
48424047,24,"SAN LUIS POTOSÍ",47,"VILLA DE GUADALUPE"
48424048,24,"SAN LUIS POTOSÍ",48,"VILLA DE LA PAZ"
48424049,24,"SAN LUIS POTOSÍ",49,"VILLA DE RAMOS"
48424050,24,"SAN LUIS POTOSÍ",50,"VILLA DE REYES"
48424051,24,"SAN LUIS POTOSÍ",51,"VILLA HIDALGO"
48424052,24,"SAN LUIS POTOSÍ",52,"VILLA JUÁREZ"
48424053,24,"SAN LUIS POTOSÍ",53,"AXTLA DE TERRAZAS"
48424054,24,"SAN LUIS POTOSÍ",54,"XILITLA"
48424055,24,"SAN LUIS POTOSÍ",55,"ZARAGOZA"
48424056,24,"SAN LUIS POTOSÍ",56,"VILLA DE ARISTA"
48424057,24,"SAN LUIS POTOSÍ",57,"MATLAPA"
48424058,24,"SAN LUIS POTOSÍ",58,"EL NARANJO"
48424059,24,"SAN LUIS POTOSÍ",59,"VILLA DE POZOS"
48425001,25,"SINALOA",1,"AHOME"
48425002,25,"SINALOA",2,"ANGOSTURA"
48425003,25,"SINALOA",3,"BADIRAGUATO"
48425004,25,"SINALOA",4,"CONCORDIA"
48425005,25,"SINALOA",5,"COSALÁ"
48425006,25,"SINALOA",6,"CULIACÁN"
48425007,25,"SINALOA",7,"CHOIX"
48425008,25,"SINALOA",8,"ELOTA"
48425009,25,"SINALOA",9,"ESCUINAPA"
48425010,25,"SINALOA",10,"EL FUERTE"
48425011,25,"SINALOA",11,"GUASAVE"
48425012,25,"SINALOA",12,"MAZATLÁN"
48425013,25,"SINALOA",13,"MOCORITO"
48425014,25,"SINALOA",14,"ROSARIO"
48425015,25,"SINALOA",15,"SALVADOR ALVARADO"
48425016,25,"SINALOA",16,"SAN IGNACIO"
48425017,25,"SINALOA",17,"SINALOA"
48425018,25,"SINALOA",18,"NAVOLATO"
48425019,25,"SINALOA",19,"ELDORADO"
48425020,25,"SINALOA",20,"JUAN JOSÉ RÍOS"
48426001,26,"SONORA",1,"ACONCHI"
48426002,26,"SONORA",2,"AGUA PRIETA"
48426003,26,"SONORA",3,"ÁLAMOS"
48426004,26,"SONORA",4,"ALTAR"
48426005,26,"SONORA",5,"ARIVECHI"
48426006,26,"SONORA",6,"ARIZPE"
48426007,26,"SONORA",7,"ATIL"
48426008,26,"SONORA",8,"BACADÉHUACHI"
48426009,26,"SONORA",9,"BACANORA"
48426010,26,"SONORA",10,"BACERAC"
48426011,26,"SONORA",11,"BACOACHI"
48426012,26,"SONORA",12,"BÁCUM"
48426013,26,"SONORA",13,"BANÁMICHI"
48426014,26,"SONORA",14,"BAVIÁCORA"
48426015,26,"SONORA",15,"BAVISPE"
48426016,26,"SONORA",16,"BENJAMÍN HILL"
48426017,26,"SONORA",17,"CABORCA"
48426018,26,"SONORA",18,"CAJEME"
48426019,26,"SONORA",19,"CANANEA"
48426020,26,"SONORA",20,"CARBÓ"
48426021,26,"SONORA",21,"LA COLORADA"
48426022,26,"SONORA",22,"CUCURPE"
48426023,26,"SONORA",23,"CUMPAS"
48426024,26,"SONORA",24,"DIVISADEROS"
48426025,26,"SONORA",25,"EMPALME"
48426026,26,"SONORA",26,"ETCHOJOA"
48426027,26,"SONORA",27,"FRONTERAS"
48426028,26,"SONORA",28,"GRANADOS"
48426029,26,"SONORA",29,"GUAYMAS"
48426030,26,"SONORA",30,"HERMOSILLO"
48426031,26,"SONORA",31,"HUACHINERA"
48426032,26,"SONORA",32,"HUÁSABAS"
48426033,26,"SONORA",33,"HUATABAMPO"
48426034,26,"SONORA",34,"HUÉPAC"
48426035,26,"SONORA",35,"IMURIS"
48426036,26,"SONORA",36,"MAGDALENA"
48426037,26,"SONORA",37,"MAZATÁN"
48426038,26,"SONORA",38,"MOCTEZUMA"
48426039,26,"SONORA",39,"NACO"
48426040,26,"SONORA",40,"NÁCORI CHICO"
48426041,26,"SONORA",41,"NACOZARI DE GARCÍA"
48426042,26,"SONORA",42,"NAVOJOA"
48426043,26,"SONORA",43,"NOGALES"
48426044,26,"SONORA",44,"ÓNAVAS"
48426045,26,"SONORA",45,"OPODEPE"
48426046,26,"SONORA",46,"OQUITOA"
48426047,26,"SONORA",47,"PITIQUITO"
48426048,26,"SONORA",48,"PUERTO PEÑASCO"
48426049,26,"SONORA",49,"QUIRIEGO"
48426050,26,"SONORA",50,"RAYÓN"
48426051,26,"SONORA",51,"ROSARIO"
48426052,26,"SONORA",52,"SAHUARIPA"
48426053,26,"SONORA",53,"SAN FELIPE DE JESÚS"
48426054,26,"SONORA",54,"SAN JAVIER"
48426055,26,"SONORA",55,"SAN LUIS RÍO COLORADO"
48426056,26,"SONORA",56,"SAN MIGUEL DE HORCASITAS"
48426057,26,"SONORA",57,"SAN PEDRO DE LA CUEVA"
48426058,26,"SONORA",58,"SANTA ANA"
48426059,26,"SONORA",59,"SANTA CRUZ"
48426060,26,"SONORA",60,"SÁRIC"
48426061,26,"SONORA",61,"SOYOPA"
48426062,26,"SONORA",62,"SUAQUI GRANDE"
48426063,26,"SONORA",63,"TEPACHE"
48426064,26,"SONORA",64,"TRINCHERAS"
48426065,26,"SONORA",65,"TUBUTAMA"
48426066,26,"SONORA",66,"URES"
48426067,26,"SONORA",67,"VILLA HIDALGO"
48426068,26,"SONORA",68,"VILLA PESQUEIRA"
48426069,26,"SONORA",69,"YÉCORA"
48426070,26,"SONORA",70,"GENERAL PLUTARCO ELÍAS CALLES"
48426071,26,"SONORA",71,"BENITO JUÁREZ"
48426072,26,"SONORA",72,"SAN IGNACIO RÍO MUERTO"
48427001,27,"TABASCO",1,"BALANCAN"
48427002,27,"TABASCO",2,"CARDENAS"
48427003,27,"TABASCO",3,"CENTLA"
48427004,27,"TABASCO",4,"CENTRO"
48427005,27,"TABASCO",5,"COMALCALCO"
48427006,27,"TABASCO",6,"CUNDUACAN"
48427007,27,"TABASCO",7,"EMILIANO ZAPATA"
48427008,27,"TABASCO",8,"HUIMANGUILLO"
48427009,27,"TABASCO",9,"JALAPA"
48427010,27,"TABASCO",10,"JALPA DE MENDEZ"
48427011,27,"TABASCO",11,"JONUTA"
48427012,27,"TABASCO",12,"MACUSPANA"
48427013,27,"TABASCO",13,"NACAJUCA"
48427014,27,"TABASCO",14,"PARAISO"
48427015,27,"TABASCO",15,"TACOTALPA"
48427016,27,"TABASCO",16,"TEAPA"
48427017,27,"TABASCO",17,"TENOSIQUE"
48428001,28,"TAMAULIPAS",1,"ABASOLO"
48428002,28,"TAMAULIPAS",2,"ALDAMA"
48428003,28,"TAMAULIPAS",3,"ALTAMIRA"
48428004,28,"TAMAULIPAS",4,"ANTIGUO MORELOS"
48428005,28,"TAMAULIPAS",5,"BURGOS"
48428006,28,"TAMAULIPAS",6,"BUSTAMANTE"
48428007,28,"TAMAULIPAS",7,"CAMARGO"
48428008,28,"TAMAULIPAS",8,"CASAS"
48428009,28,"TAMAULIPAS",9,"CIUDAD MADERO"
48428010,28,"TAMAULIPAS",10,"CRUILLAS"
48428011,28,"TAMAULIPAS",11,"GÓMEZ FARÍAS"
48428012,28,"TAMAULIPAS",12,"GONZÁLEZ"
48428013,28,"TAMAULIPAS",13,"GÜÉMEZ"
48428014,28,"TAMAULIPAS",14,"GUERRERO"
48428015,28,"TAMAULIPAS",15,"GUSTAVO DÍAZ ORDAZ"
48428016,28,"TAMAULIPAS",16,"HIDALGO"
48428017,28,"TAMAULIPAS",17,"JAUMAVE"
48428018,28,"TAMAULIPAS",18,"JIMÉNEZ"
48428019,28,"TAMAULIPAS",19,"LLERA"
48428020,28,"TAMAULIPAS",20,"MAINERO"
48428021,28,"TAMAULIPAS",21,"EL MANTE"
48428022,28,"TAMAULIPAS",22,"MATAMOROS"
48428023,28,"TAMAULIPAS",23,"MÉNDEZ"
48428024,28,"TAMAULIPAS",24,"MIER"
48428025,28,"TAMAULIPAS",25,"MIGUEL ALEMÁN"
48428026,28,"TAMAULIPAS",26,"MIQUIHUANA"
48428027,28,"TAMAULIPAS",27,"NUEVO LAREDO"
48428028,28,"TAMAULIPAS",28,"NUEVO MORELOS"
48428029,28,"TAMAULIPAS",29,"OCAMPO"
48428030,28,"TAMAULIPAS",30,"PADILLA"
48428031,28,"TAMAULIPAS",31,"PALMILLAS"
48428032,28,"TAMAULIPAS",32,"REYNOSA"
48428033,28,"TAMAULIPAS",33,"RÍO BRAVO"
48428034,28,"TAMAULIPAS",34,"SAN CARLOS"
48428035,28,"TAMAULIPAS",35,"SAN FERNANDO"
48428036,28,"TAMAULIPAS",36,"SAN NICOLÁS"
48428037,28,"TAMAULIPAS",37,"SOTO LA MARINA"
48428038,28,"TAMAULIPAS",38,"TAMPICO"
48428039,28,"TAMAULIPAS",39,"TULA"
48428040,28,"TAMAULIPAS",40,"VALLE HERMOSO"
48428041,28,"TAMAULIPAS",41,"VICTORIA"
48428042,28,"TAMAULIPAS",42,"VILLAGRÁN"
48428043,28,"TAMAULIPAS",43,"XICOTÉNCATL"
48429001,29,"TLAXCALA",1,"AMAXAC DE GUERRERO"
48429002,29,"TLAXCALA",2,"APETATITLAN DE ANTONIO CARVAJAL"
48429003,29,"TLAXCALA",3,"ATLANGATEPEC"
48429004,29,"TLAXCALA",4,"ATLTZAYANCA"
48429005,29,"TLAXCALA",5,"APIZACO"
48429006,29,"TLAXCALA",6,"CALPULALPAN"
48429007,29,"TLAXCALA",7,"EL CARMEN TEQUEXQUITLA"
48429008,29,"TLAXCALA",8,"CUAPIAXTLA"
48429009,29,"TLAXCALA",9,"CUAXOMULCO"
48429010,29,"TLAXCALA",10,"CHIAUTEMPAN"
48429011,29,"TLAXCALA",11,"MUÑOZ DE DOMINGO ARENAS"
48429012,29,"TLAXCALA",12,"ESPAÑITA"
48429013,29,"TLAXCALA",13,"HUAMANTLA"
48429014,29,"TLAXCALA",14,"HUEYOTLIPAN"
48429015,29,"TLAXCALA",15,"IXTACUIXTLA DE MARIANO MATAMOROS"
48429016,29,"TLAXCALA",16,"IXTENCO"
48429017,29,"TLAXCALA",17,"MAZATECOCHCO DE JOSÉ MARÍA MORELOS"
48429018,29,"TLAXCALA",18,"CONTLA DE JUAN CUAMATZI"
48429019,29,"TLAXCALA",19,"TEPETITLA DE LARDIZABAL"
48429020,29,"TLAXCALA",20,"SANCTÓRUM DE LÁZARO CÁRDENAS"
48429021,29,"TLAXCALA",21,"NANACAMILPA DE MARIANO ARISTA"
48429022,29,"TLAXCALA",22,"ACUAMANALA DE MIGUEL HIDALGO"
48429023,29,"TLAXCALA",23,"NATÍVITAS"
48429024,29,"TLAXCALA",24,"PANOTLA"
48429025,29,"TLAXCALA",25,"SAN PABLO DEL MONTE"
48429026,29,"TLAXCALA",26,"SANTA CRUZ TLAXCALA"
48429027,29,"TLAXCALA",27,"TENANCINGO"
48429028,29,"TLAXCALA",28,"TEOLOCHOLCO"
48429029,29,"TLAXCALA",29,"TEPEYANCO"
48429030,29,"TLAXCALA",30,"TERRENATE"
48429031,29,"TLAXCALA",31,"TETLA DE LA SOLIDARIDAD"
48429032,29,"TLAXCALA",32,"TETLATLAHUCA"
48429033,29,"TLAXCALA",33,"TLAXCALA"
48429034,29,"TLAXCALA",34,"TLAXCO"
48429035,29,"TLAXCALA",35,"TOCATLÁN"
48429036,29,"TLAXCALA",36,"TOTOLAC"
48429037,29,"TLAXCALA",37,"ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS"
48429038,29,"TLAXCALA",38,"TZOMPANTEPEC"
48429039,29,"TLAXCALA",39,"XALOZTOC"
48429040,29,"TLAXCALA",40,"XALTOCAN"
48429041,29,"TLAXCALA",41,"PAPALOTLA DE XICOHTÉNCATL"
48429042,29,"TLAXCALA",42,"XICOHTZINCO"
48429043,29,"TLAXCALA",43,"YAUHQUEMEHCAN"
48429044,29,"TLAXCALA",44,"ZACATELCO"
48429045,29,"TLAXCALA",45,"BENITO JUÁREZ"
48429046,29,"TLAXCALA",46,"EMILIANO ZAPATA"
48429047,29,"TLAXCALA",47,"LÁZARO CÁRDENAS"
48429048,29,"TLAXCALA",48,"LA MAGDALENA TLALTELULCO"
48429049,29,"TLAXCALA",49,"SAN DAMIÁN TEXÓLOC"
48429050,29,"TLAXCALA",50,"SAN FRANCISCO TETLANOHCAN"
48429051,29,"TLAXCALA",51,"SAN JERONIMO ZACUALPAN"
48429052,29,"TLAXCALA",52,"SAN JOSÉ TEACALCO"
48429053,29,"TLAXCALA",53,"SAN JUAN HUACTZINCO"
48429054,29,"TLAXCALA",54,"SAN LORENZO AXOCOMANITLA"
48429055,29,"TLAXCALA",55,"SAN LUCAS TECOPILCO"
48429056,29,"TLAXCALA",56,"SANTA ANA NOPALUCAN"
48429057,29,"TLAXCALA",57,"SANTA APOLONIA TEACALCO"
48429058,29,"TLAXCALA",58,"SANTA CATARINA AYOMETLA"
48429059,29,"TLAXCALA",59,"SANTA CRUZ QUILEHTLA"
48429060,29,"TLAXCALA",60,"SANTA ISABEL XILOXOXTLA"
48430001,30,"VERACRUZ DE IGNACIO DE LA LLAVE",1,"ACAJETE"
48430002,30,"VERACRUZ DE IGNACIO DE LA LLAVE",2,"ACATLÁN"
48430003,30,"VERACRUZ DE IGNACIO DE LA LLAVE",3,"ACAYUCAN"
48430004,30,"VERACRUZ DE IGNACIO DE LA LLAVE",4,"ACTOPAN"
48430005,30,"VERACRUZ DE IGNACIO DE LA LLAVE",5,"ACULA"
48430006,30,"VERACRUZ DE IGNACIO DE LA LLAVE",6,"ACULTZINGO"
48430007,30,"VERACRUZ DE IGNACIO DE LA LLAVE",7,"CAMARON DE TEJEDA"
48430008,30,"VERACRUZ DE IGNACIO DE LA LLAVE",8,"ALPATLAHUAC"
48430009,30,"VERACRUZ DE IGNACIO DE LA LLAVE",9,"ALTO LUCERO DE GUTIÉRREZ BARRIOS"
48430010,30,"VERACRUZ DE IGNACIO DE LA LLAVE",10,"ALTOTONGA"
48430011,30,"VERACRUZ DE IGNACIO DE LA LLAVE",11,"ALVARADO"
48430012,30,"VERACRUZ DE IGNACIO DE LA LLAVE",12,"AMATITLAN"
48430013,30,"VERACRUZ DE IGNACIO DE LA LLAVE",13,"NARANJOS AMATLÁN"
48430014,30,"VERACRUZ DE IGNACIO DE LA LLAVE",14,"AMATLÁN DE LOS REYES"
48430015,30,"VERACRUZ DE IGNACIO DE LA LLAVE",15,"ANGEL R. CABADA"
48430016,30,"VERACRUZ DE IGNACIO DE LA LLAVE",16,"LA ANTIGUA"
48430017,30,"VERACRUZ DE IGNACIO DE LA LLAVE",17,"APAZAPAN"
48430018,30,"VERACRUZ DE IGNACIO DE LA LLAVE",18,"AQUILA"
48430019,30,"VERACRUZ DE IGNACIO DE LA LLAVE",19,"ASTACINGA"
48430020,30,"VERACRUZ DE IGNACIO DE LA LLAVE",20,"ATLAHUILCO"
48430021,30,"VERACRUZ DE IGNACIO DE LA LLAVE",21,"ATOYAC"
48430022,30,"VERACRUZ DE IGNACIO DE LA LLAVE",22,"ATZACAN"
48430023,30,"VERACRUZ DE IGNACIO DE LA LLAVE",23,"ATZALAN"
48430024,30,"VERACRUZ DE IGNACIO DE LA LLAVE",24,"TLALTETELA"
48430025,30,"VERACRUZ DE IGNACIO DE LA LLAVE",25,"AYAHUALULCO"
48430026,30,"VERACRUZ DE IGNACIO DE LA LLAVE",26,"BANDERILLA"
48430027,30,"VERACRUZ DE IGNACIO DE LA LLAVE",27,"BENITO JUÁREZ"
48430028,30,"VERACRUZ DE IGNACIO DE LA LLAVE",28,"BOCA DEL RÍO"
48430029,30,"VERACRUZ DE IGNACIO DE LA LLAVE",29,"CALCAHUALCO"
48430030,30,"VERACRUZ DE IGNACIO DE LA LLAVE",30,"CAMERINO Z. MENDOZA"
48430031,30,"VERACRUZ DE IGNACIO DE LA LLAVE",31,"CARRILLO PUERTO"
48430032,30,"VERACRUZ DE IGNACIO DE LA LLAVE",32,"CATEMACO"
48430033,30,"VERACRUZ DE IGNACIO DE LA LLAVE",33,"CAZONES DE HERRERA"
48430034,30,"VERACRUZ DE IGNACIO DE LA LLAVE",34,"CERRO AZUL"
48430035,30,"VERACRUZ DE IGNACIO DE LA LLAVE",35,"CITLALTÉPETL"
48430036,30,"VERACRUZ DE IGNACIO DE LA LLAVE",36,"COACOATZINTLA"
48430037,30,"VERACRUZ DE IGNACIO DE LA LLAVE",37,"COAHUITLÁN"
48430038,30,"VERACRUZ DE IGNACIO DE LA LLAVE",38,"COATEPEC"
48430039,30,"VERACRUZ DE IGNACIO DE LA LLAVE",39,"COATZACOALCOS"
48430040,30,"VERACRUZ DE IGNACIO DE LA LLAVE",40,"COATZINTLA"
48430041,30,"VERACRUZ DE IGNACIO DE LA LLAVE",41,"COETZALA"
48430042,30,"VERACRUZ DE IGNACIO DE LA LLAVE",42,"COLIPA"
48430043,30,"VERACRUZ DE IGNACIO DE LA LLAVE",43,"COMAPA"
48430044,30,"VERACRUZ DE IGNACIO DE LA LLAVE",44,"CÓRDOBA"
48430045,30,"VERACRUZ DE IGNACIO DE LA LLAVE",45,"COSAMALOAPAN DE CARPIO"
48430046,30,"VERACRUZ DE IGNACIO DE LA LLAVE",46,"COSAUTLÁN DE CARVAJAL"
48430047,30,"VERACRUZ DE IGNACIO DE LA LLAVE",47,"COSCOMATEPEC"
48430048,30,"VERACRUZ DE IGNACIO DE LA LLAVE",48,"COSOLEACAQUE"
48430049,30,"VERACRUZ DE IGNACIO DE LA LLAVE",49,"COTAXTLA"
48430050,30,"VERACRUZ DE IGNACIO DE LA LLAVE",50,"COXQUIHUI"
48430051,30,"VERACRUZ DE IGNACIO DE LA LLAVE",51,"COYUTLA"
48430052,30,"VERACRUZ DE IGNACIO DE LA LLAVE",52,"CUICHAPA"
48430053,30,"VERACRUZ DE IGNACIO DE LA LLAVE",53,"CUITLÁHUAC"
48430054,30,"VERACRUZ DE IGNACIO DE LA LLAVE",54,"CHACALTIANGUIS"
48430055,30,"VERACRUZ DE IGNACIO DE LA LLAVE",55,"CHALMA"
48430056,30,"VERACRUZ DE IGNACIO DE LA LLAVE",56,"CHICONAMEL"
48430057,30,"VERACRUZ DE IGNACIO DE LA LLAVE",57,"CHICONQUIACO"
48430058,30,"VERACRUZ DE IGNACIO DE LA LLAVE",58,"CHICONTEPEC"
48430059,30,"VERACRUZ DE IGNACIO DE LA LLAVE",59,"CHINAMECA"
48430060,30,"VERACRUZ DE IGNACIO DE LA LLAVE",60,"CHINAMPA DE GOROSTIZA"
48430061,30,"VERACRUZ DE IGNACIO DE LA LLAVE",61,"LAS CHOAPAS"
48430062,30,"VERACRUZ DE IGNACIO DE LA LLAVE",62,"CHOCAMÁN"
48430063,30,"VERACRUZ DE IGNACIO DE LA LLAVE",63,"CHONTLA"
48430064,30,"VERACRUZ DE IGNACIO DE LA LLAVE",64,"CHUMATLAN"
48430065,30,"VERACRUZ DE IGNACIO DE LA LLAVE",65,"EMILIANO ZAPATA"
48430066,30,"VERACRUZ DE IGNACIO DE LA LLAVE",66,"ESPINAL"
48430067,30,"VERACRUZ DE IGNACIO DE LA LLAVE",67,"FILOMENO MATA"
